file,obs_id,instrument,filter,x,y,ra,dec,flux,flux_err,peak,snr,concentration,asymmetry,edge_density,eccentricity,has_nan,flags,anomaly_score,is_anomaly
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,551.1054864824089,24.96196291255002,148.95693553849372,69.63108982989559,-60.30461883544922,,35.025733947753906,3.474392107099271,0.0,0.7058483479039596,0.05274157373695395,0.0,False,border;low_snr,0.31340893820612997,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,447.77053289411316,26.024873630890852,148.98662416108098,69.63119555924789,64.96736907958984,,40.15172576904297,3.9828669773620318,0.0,0.7022889275821221,0.152493131303424,0.0,False,border;low_snr,0.3163902848738954,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,999.3054338276605,26.983442127469463,148.8281649036384,69.63123631115623,9.265373229980469,,39.74181365966797,3.942205576817469,0.0,0.6917370753441289,0.2170260502741887,0.0,False,border;low_snr,0.3304815596729657,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,454.77037809086704,26.462279752658567,148.9846131017912,69.63123949636959,-86.70417022705078,,40.15172576904297,3.9828669773620318,0.0,0.7048621796968915,0.13695927181759396,0.0,False,border;low_snr,0.3147747498604198,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,493.0572789476337,27.797240274979092,148.97361308199612,69.63137365981216,-102.79675674438477,,40.15172576904297,3.9828669773620318,0.0,0.7017421286821524,-0.250982317866441,0.0,False,border;low_snr,0.3125049248596058,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,735.9438971359732,27.746036619049562,148.90382992809276,69.63135672185152,54.54261016845703,,33.604713439941406,3.3334333924657824,0.0,0.7128336428907444,-0.23290730988341282,0.0,False,border;low_snr,0.3168048901160598,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,791.262274803819,27.520077113939788,148.88793664693816,69.63132755706962,-47.54749298095703,,35.530296325683594,3.5244423800224047,7.355299936081215,0.6977566071704905,0.019634620577128677,4.047237955196939,False,border;high_ellipticity;low_snr,0.6205860041890147,True
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,747.2132050412207,28.895200404908373,148.90059180747218,69.63147041655292,-60.323760986328125,,33.604713439941406,3.3334333924657824,0.0,0.7146992953877621,-0.09125160165654689,0.0,False,border;low_snr,0.31610185067042385,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,798.1841745917807,29.060956481100096,148.88594734055619,69.63148072152364,36.687355041503906,,35.530296325683594,3.5244423800224047,5.753743085368666,0.7123334866558279,0.09200513009534053,0.0,False,border;low_snr,0.5095649975511756,True
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,511.5938690397385,30.725869826502873,148.96828737449923,69.63166659814844,-31.02739715576172,,40.15172576904297,3.9828669773620318,0.0,0.7092469985129793,-0.08246536409480473,0.0,False,border;low_snr,0.31043878969740046,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,324.1884549379632,32.158615611091314,149.02213148139498,69.63180166974983,14.071273803710938,,38.07678985595703,3.7770428547350483,0.0,0.7001977596764617,-0.10905875160266312,0.0,False,border;low_snr,0.31174207807030363,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,23.668101586298107,37.53955148205564,149.10847834529466,69.6322921414501,-14.758354187011719,,44.524864196777344,4.41666224512821,0.0,0.7147169826680518,-0.2476356511273024,0.0,False,border;low_snr,0.3175318266457896,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,300.75125205440185,37.90921064556194,149.0288669353774,69.63237454115159,11.408103942871094,,38.07678985595703,3.7770428547350483,0.0,0.7083055618367259,-0.38139390012897756,0.0,False,border;low_snr,0.3123760885880183,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,358.7091601913556,40.20505326692501,149.0122148762548,69.63260906425373,-45.367225646972656,,38.07678985595703,3.7770428547350483,0.0,0.7118835990341189,-0.20072956631065947,0.0,False,border;low_snr,0.31115612911373347,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,849.701361976579,39.932534741729114,148.87114102914396,69.63256029819371,10.742469787597656,,44.03449249267578,4.368019621941023,0.0,0.7088741282924678,-0.15208029199035109,0.0,False,border;low_snr,0.3120625230143998,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,549.9868119935261,42.46160869758893,148.95725601619458,69.63283981402233,-120.42997741699219,,35.548805236816406,3.5262783790866004,0.0,0.7168844822090977,-0.14637474130843617,0.0,False,border;low_snr,0.31691935478485633,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,983.3815903428812,41.685138252756,148.83273051931366,69.63271007129144,1.0683670043945312,,39.74181365966797,3.942205576817469,0.0,0.6970150610952355,-0.1365772960095257,0.0,False,border;low_snr,0.31605108264400933,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,808.1115306651327,43.0027352147276,148.8830895270764,69.63287353349533,-53.81404113769531,,44.03449249267578,4.368019621941023,-0.7541702894054649,0.7018972003341231,0.1595279943420974,0.0,False,border;low_snr,0.38575390988038316,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,544.5609967609365,44.04791238059688,148.95881493023333,69.6329985368114,0.1104278564453125,,35.548805236816406,3.5262783790866004,0.0,0.7054104498814524,-0.3112163172680596,0.0,False,border;low_snr,0.3112878471107521,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,416.3908021109237,45.84662762790529,148.9956422567668,69.6331765689044,19.859298706054688,,34.972190856933594,3.469080878149343,0.0,0.7121903774152089,-0.0708002384592126,0.0,False,border;low_snr,0.31105276588974096,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,149.97684141302696,47.488740471776055,149.0721922273719,69.63331224558242,-10.287857055664062,,34.89301300048828,3.461226798063513,0.0,0.7140674457097476,-0.06237107867899278,0.0,False,border;low_snr,0.31410005414405856,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,363.8285075626956,47.91339944553172,149.0107454962292,69.63338025851125,-2.6926345825195312,,34.972190856933594,3.469080878149343,0.0,0.7013281854558849,-0.16617310165836724,0.0,False,border;low_snr,0.3117648225374187,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,11.765361910407622,47.67537875811121,149.1119050672158,69.63330296007835,47.59339141845703,,44.524864196777344,4.41666224512821,0.0,0.7183771733353147,-0.10985058076023028,0.0,False,border;low_snr,0.3182546251784827,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,674.2212166454657,51.08919007540464,148.92155816044163,69.63369666620265,36.378395080566406,,36.45092010498047,3.615764035042344,0.0,0.7116690287913274,0.09239864349365234,0.0,False,low_snr,0.31524430695637995,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,830.1063927454402,50.87700445831476,148.87676640155826,69.63365777291175,-66.47229766845703,,44.03449249267578,4.368019621941023,0.0,0.7073718248312724,-0.12767663172991628,0.0,False,low_snr,0.3111421134116991,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,914.3662045603937,50.7173848033271,148.85255544757464,69.63362750072207,8.669418334960938,,33.991905212402344,3.3718410398309655,0.0,0.699842997074894,-0.15092114734042222,0.0,False,low_snr,0.3138352710903818,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,80.50328228535572,55.8916253658536,149.09215917414537,69.63413960512456,-55.31755065917969,,37.41761016845703,3.711655254097574,0.0,0.7010716313974518,-0.12469702313660057,0.0,False,low_snr,0.31089193292806594,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,472.9522231208668,57.01740322712927,148.97939092156446,69.63429540950946,-99.90278625488281,,40.15172576904297,3.9828669773620318,0.0,0.7145784816444599,0.17606873214363436,0.0,False,low_snr,0.31787750866133474,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,634.647351804566,59.09838322484827,148.932927937975,69.63450025354908,-23.989585876464844,,35.60277557373047,3.531631988888794,0.0,0.6980319589602679,0.07576740480360761,0.0,False,low_snr,0.3176781811940079,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,592.2113068891357,59.809117646942084,148.9451218542262,69.63457337063129,34.190460205078125,,40.722145080566406,4.039449955941446,0.0,0.7071034840913993,-0.20022607266618642,0.0,False,low_snr,0.31148377943978595,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,303.3958466729059,61.05100485127996,149.02811357980409,69.63468897756742,-50.679649353027344,,38.07678985595703,3.7770428547350483,0.0,0.7078123345794488,-0.28222254320037804,0.0,False,low_snr,0.3103832272407391,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,175.7929833899846,62.618555431793105,149.0647812402786,69.63482944913244,-15.689224243164062,,34.89301300048828,3.461226798063513,0.0,0.7068780471863485,-0.8050644516422663,0.0,False,low_snr,0.34321445075227597,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,290.0912526621846,66.82706665293628,149.03193841007052,69.63526524276092,-29.356109619140625,,35.97496795654297,3.5685517656191013,0.0,0.7158452722800792,-0.7900016389520045,0.0,False,low_snr,0.34313757532152644,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,524.8406945162876,68.23419311784471,148.9644807055424,69.63541738308912,29.609535217285156,,40.722145080566406,4.039449955941446,0.0,0.7054936604280564,-0.5121863602073329,0.0,False,low_snr,0.3221215314041529,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,209.64693542601302,70.15233098964767,149.05505623930162,69.63558789157156,7.759834289550781,,35.97496795654297,3.5685517656191013,0.0,0.700511338242526,-0.2618472306394255,0.0,False,low_snr,0.31125180547975173,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,190.57051302698864,71.30209490937736,149.060538618888,69.63570007914605,89.49839782714844,,34.89301300048828,3.461226798063513,0.0,0.7083389822994003,-0.6093177354316772,0.0,False,low_snr,0.33251173745609325,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,284.7654158900154,71.11036391257197,149.03347015267167,69.63569301209778,61.01080322265625,,35.97496795654297,3.5685517656191013,0.0,0.7025964902502774,-0.5942495082698872,0.0,False,low_snr,0.33157520182481154,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,584.9899597061091,70.85121488557982,148.9471958107727,69.63567784308692,18.12628173828125,,40.722145080566406,4.039449955941446,0.0,0.7079980119312572,-0.4121910746207838,0.0,False,low_snr,0.316924916534563,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,797.0919077082123,71.00601500232436,148.88624494250405,69.63567536751918,21.62403106689453,,37.71607208251953,3.7412613066084304,-0.07649014683871554,0.7009367404451292,0.18160613612284837,0.0,False,low_snr,0.3226289087995088,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,631.6491465681828,73.39534856351536,148.9337871406637,69.63593012114812,34.81092071533203,,35.60277557373047,3.531631988888794,0.0,0.7051946368049706,0.1254366293371436,0.0,False,low_snr,0.3130333931386242,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,68.06119360041706,75.87272213505642,149.09574629868493,69.63613515395437,56.0335693359375,,37.41761016845703,3.711655254097574,0.0,0.7122908576041033,0.057024351008245315,0.0,False,low_snr,0.31501195577980995,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,874.9191576627276,75.47326332971399,148.8638778920898,69.63611019796724,43.286277770996094,,44.03449249267578,4.368019621941023,0.0,0.7110128303689522,-0.17580333309446494,0.0,False,low_snr,0.31218404407940237,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,157.97606998308717,78.63067635812787,149.069908639853,69.63642777506476,-17.96710968017578,,34.89301300048828,3.461226798063513,0.0,0.7140765480022692,-0.6818970970320655,0.0,False,low_snr,0.335821318027259,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,747.0999894029779,77.9641785182098,148.90060867958556,69.636377320359,-9.237251281738281,,37.71607208251953,3.7412613066084304,0.0,0.7114206914985134,-0.5553090066620798,0.0,False,low_snr,0.3262039282368666,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,766.9014572238024,80.70081943368741,148.8949172849685,69.63664869355493,4.263214111328125,,37.71607208251953,3.7412613066084304,0.6356950934805394,0.711717743124708,0.1134144448722909,0.0,False,low_snr,0.3439718647823882,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,140.14400104778886,80.9103762443151,149.07503428149766,69.63665270966959,57.60408020019531,,37.41761016845703,3.711655254097574,0.0,0.714567074417326,0.004258246395175017,0.0,False,low_snr,0.3157910980639742,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,39.846157758373685,81.38401782284467,149.10385799613496,69.63668021801747,-25.7799072265625,,44.524864196777344,4.41666224512821,0.0,0.7013136894409776,0.11887298060898797,0.0,False,border;low_snr,0.318549724270164,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,988.7608644368239,81.63593401452533,148.8311591250943,69.63670393551068,-6.6624755859375,,36.08513641357422,3.5794799710960126,0.0,0.7074439074231867,-0.0021630722955362685,0.0,False,border;low_snr,0.31132916485127704,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,29.694618224103493,82.71278813032329,149.10677619463104,69.63681082129841,-50.89745330810547,,44.524864196777344,4.41666224512821,0.0,0.7061204017554764,0.06012317435388894,0.0,False,border;low_snr,0.3148359550468072,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,753.9395650056359,85.14855634287713,148.8986407967314,69.63709498688652,-83.15443420410156,,37.71607208251953,3.7412613066084304,0.0,0.7078501763524194,-0.31591681324186055,0.0,False,low_snr,0.31091722032717245,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,592.9486457381224,86.49255532250989,148.94490702370672,69.63724168433272,8.197578430175781,,266.4633255004883,26.431939337268023,0.0,0.7186757882939258,-0.3647877960508434,0.0,False,none,0.3422854898271649,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,570.2605820245088,86.80429040642092,148.95142725307602,69.63727361109156,-61.26074981689453,,420.96253204345703,41.75755177316142,-0.18887279881072067,0.725345540531967,0.05161552247258173,0.0,False,none,0.36107511458265634,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,725.2039848525169,87.4868592985827,148.90689828952011,69.63733190549713,67.03071594238281,,36.45092010498047,3.615764035042344,0.0,0.7032745570658766,-0.31844955024704036,0.0,False,low_snr,0.31183379543530826,False
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_1_i2d.fits,test_obs_1,NIRCAM,F115W,98.77188713080027,88.16818243132047,149.0869277764774,69.63737087119875,64.65065002441406,,37.41761016845703,3.711655254097574,0.0,0.7182079689419101,-0.11722275976445919,0.0,False,low_snr,0.31657659320952447,False
